record_id,redcap_event_name,redcap_repeat_instrument,sample_id_tw,date_received_tw,date_results_tw,site_id_tw,amplification_tw,amplification_counts_tw,direct_tw,direct_counts_tw,phage_morphology_tw,morph1_description_tw,desc_morph_1,typhi_ty2_tw_1,typhi_ct18_tw_1,typhi_ty2_vi_tw_1,typhi_flic_tw_1,atcc_13880_tw_1,atcc_13047_tw_1,atcc_9610_tw_1,atcc_19606_tw_1,atcc_13076_tw_1,atcc_13312_tw_1,atcc_14035_tw_1,atcc_25830_tw_1,proteus_mirabilis_tw_1,atcc_6962_tw_1,paratyphi_c_tw_1,bordetella_pertussis_tw_1,achromobacter_xylosoxidans_tw_1,atcc_9150_tw_1,paratyphi_a_tw_1,atcc_700720_tw_1,atcc_8090_tw_1,atcc_25922_tw_1,atcc_13883_tw_1,atcc_27853_tw_1,sequencing_tw_1,morph2_description_tw,desc_morph_2,typhi_ty2_tw_2,typhi_ct18_tw_2,typhi_ty2_vi_tw_2,typhi_flic_tw_2,atcc_13880_tw_2,atcc_13047_tw_2,atcc_9610_tw_2,atcc_19606_tw_2,atcc_13076_tw_2,atcc_13312_tw_2,atcc_14035_tw_2,atcc_25830_tw_2,proteus_mirabilis_tw_2,atcc_6962_tw_2,paratyphi_c_tw_2,bordetella_pertussis_tw_2,achromobacter_xylosoxidans_tw_2,atcc_9150_tw_2,paratyphi_a_tw_2,atcc_700720_tw_2,atcc_8090_tw_2,atcc_25922_tw_2,atcc_13883_tw_2,atcc_27853_tw_2,sequencing_tw_2,morph3_description_tw,desc_morph_3,typhi_ty2_tw_3,typhi_ct18_tw_3,typhi_ty2_vi_tw_3,typhi_flic_tw_3,atcc_13880_tw_3,atcc_13047_tw_3,atcc_9610_tw_3,atcc_19606_tw_3,atcc_13076_tw_3,atcc_13312_tw_3,atcc_14035_tw_3,atcc_25830_tw_3,proteus_mirabilis_tw_3,atcc_6962_tw_3,paratyphi_c_tw_3,bordetella_pertussis_tw_3,achromobacter_xylosoxidans_tw_3,atcc_9150_tw_3,paratyphi_a_tw_3,atcc_700720_tw_3,atcc_8090_tw_3,atcc_25922_tw_3,atcc_13883_tw_3,atcc_27853_tw_3,sequencing_tw_3,typhi_wastewater_form_complete,sample_id_pw,date_received_pw,date_results_pw,site_id_pw,amplification_pw,amplification_counts_pw,direct_pw,direct_counts_pw,phage_morphology_pw,morph1_description_pw,typhi_ty2_pw,typhi_ct18_pw,typhi_ty2_vi_pw,typhi_flic_pw,atcc_13880_pw,atcc_13047_pw,atcc_9610_pw,atcc_19606_pw,atcc_13076_pw,atcc_13312_pw,atcc_14035_pw,atcc_25830_pw,proteus_mirabilis_pw,atcc_6962_pw,paratyphi_c_pw,bordetella_pertussis_pw,achromobacter_xylosoxidans_pw,sequencing_pw_1,morph2_description_pw,typhi_ty2_2_pw,typhi_ct18_2_pw,typhi_ty2_vi_2_pw,typhi_flic_2_pw,atcc_13880_2_pw,atcc_13047_2_pw,atcc_9610_2_pw,atcc_19606_2_pw,atcc_13076_2_pw,atcc_13312_2_pw,atcc_14035_2_pw,atcc_25830_2_pw,proteus_mirabilis_2_pw,atcc_6962_2_pw,paratyphi_c_2_pw,bordetella_pertussis_2_pw,achromobacter_xylosoxidans_2_pw,sequencing_2_pw,morph3_description_pw,typhi_ty2_3_pw,typhi_ct18_3_pw,typhi_ty2_vi_3_pw,typhi_flic_3_pw,atcc_13880_3_pw,atcc_13047_3_pw,atcc_9610_3_pw,atcc_19606_3_pw,atcc_13076_3_pw,atcc_13312_3_pw,atcc_14035_3_pw,atcc_25830_3_pw,proteus_mirabilis_3_pw,atcc_6962_3_pw,paratyphi_c_3_pw,bordetella_pertussis_3_pw,achromobacter_xylosoxidans_3_pw,sequencing_3_pw,paratyphi_wastewater_form_complete
2478,wastewater_surveil_arm_1,,ES3_17907901,12/16/25,12/18/25,179,1,220,1,6,1,Es3_17907905E(10-3) 1.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2479,wastewater_surveil_arm_1,,ES3_18107901,12/16/25,12/17/25,181,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2480,wastewater_surveil_arm_1,,ES3_18607901,12/16/25,12/17/25,186,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2481,wastewater_surveil_arm_1,,ES3_11407901,12/17/25,12/19/25,114,1,25,2,,1,ES3-11407905 E (10-2) dil.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2482,wastewater_surveil_arm_1,,ES3_14107901,12/17/25,12/18/25,141,2,,1,3,1,Es3_14107905NE.jpg,Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2483,wastewater_surveil_arm_1,,ES3_16207901,12/17/25,12/18/25,162,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2484,wastewater_surveil_arm_1,,ES3_16507901,12/17/25,12/18/25,165,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2485,wastewater_surveil_arm_1,,ES3_12008001,12/22/25,12/23/25,120,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2486,wastewater_surveil_arm_1,,ES3_12208001,12/22/25,12/23/25,122,1,Complete Lysis,1,10,1,ES3-12208005 NE.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2487,wastewater_surveil_arm_1,,ES3_12308001,12/22/25,12/23/25,123,2,,1,4,1,ES3-12308005 NE.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2488,wastewater_surveil_arm_1,,ES3_12608001,12/22/25,12/23/25,126,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2489,wastewater_surveil_arm_1,,ES3_12708001,12/22/25,12/23/25,127,2,,1,72,1,ES3-12708005 NE (10-7).jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2490,wastewater_surveil_arm_1,,ES3_12808001,12/22/25,12/23/25,128,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2491,wastewater_surveil_arm_1,,ES3_12908001,12/22/25,12/23/25,129,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2492,wastewater_surveil_arm_1,,ES3_15008001,12/22/25,12/23/25,150,1,Complete Lysis,1,600,1,ES3-15008005 NE.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2493,wastewater_surveil_arm_1,,ES3_15308001,12/22/25,12/23/25,153,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2494,wastewater_surveil_arm_1,,ES3_15408001,12/22/25,12/23/25,154,2,,1,50,1,ES3-15408005 NE (10-7) dil.jpg,Small Circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2495,wastewater_surveil_arm_1,,ES3_15608001,12/22/25,12/23/25,156,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2496,wastewater_surveil_arm_1,,ES3_16308001,12/22/25,12/23/25,163,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2497,wastewater_surveil_arm_1,,ES3_11808001,12/23/25,12/24/25,118,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2498,wastewater_surveil_arm_1,,ES3_13408001,12/23/25,12/24/25,134,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2499,wastewater_surveil_arm_1,,ES3_13708001,12/23/25,12/24/25,137,1,Complete  Lysis,1,13,1,ES3-13708005 NE 1.jpg,Double circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2500,wastewater_surveil_arm_1,,ES3_13808001,12/23/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2501,wastewater_surveil_arm_1,,ES3_15508001,12/23/25,12/24/25,155,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
